id	title1	title2	title3	hint1	hint2	hint3	explain
24	다니엘 12장 6절~7절	요한계시록 19장 7절~8절	요한계시록 19장 14절	6) 그 중에 하나가 세마포 옷을 입은 자 곧 강물 위쪽에 있는 자에게 이르되 이 놀라운 일의 끝이 어느 때까지냐 하더라\n\n7) 내가 들은즉 그 세마포 옷을 입고 강물 위쪽에 있는 자가 자기의 좌우 손을 들어 하늘을 향하여 영원히 살아 계시는 이를 가리켜 맹세하여 이르되 반드시 한 때 두 때 반 때를 지나서 성도의 권세가 다 깨지기까지이니 그렇게 되면 이 모든 일이 다 끝나리라 하더라	7) 우리가 즐거워하고 크게 기뻐하며 그에게 영광을 돌리세 어린 양의 혼인 기약이 이르렀고 그의 아내가 자신을 준비하였으므로\n\n8) 그에게 빛나고 깨끗한 세마포 옷을 입도록 허락하셨으니 이 세마포 옷은 성도들의 옳은 행실이로다 하더라	14) 하늘에 있는 군대들이 희고 깨끗한 세마포 옷을 입고 백마를 타고 그를 따르더라	세○○는 가는 삼실로 짠 매우 고운 베로서 성경에서 이것을 상징하는 것들은 영광(단10:5, 12:6~7), 옳은 행실(계19:8), 순결(계15:6, 19:14), 바벨론의 교만(계18:2,16)등이다.
25	사도행전 2장 34절~36절	시편 99편 4절~5절	시편 132편 7절	34) 다윗은 하늘에 올라가지 못하였으나 친히 말하여 이르되 주께서 내 주에게 말씀하시기를\n\n35) 내가 네 원수로 네 발등상이 되게 하기까지 너는 내 우편에 앉아 있으라 하셨도다 하였으니\n\n36) 그런즉 이스라엘 온 집은 확실히 알지니 너희가 십자가에 못 박은 이 예수를 하나님이 주와 그리스도가 되게 하셨느니라 하니라	4) 능력 있는 왕은 정의를 사랑하느니라 주께서 공의를 견고하게 세우시고 주께서 야곱에게 정의와 공의를 행하시나이다\n\n5) 너희는 여호와 우리 하나님을 높여 그의 발등상 앞에서 경배할지어다 그는 거룩하시도다	1) 우리가 그의 계신 곳으로 들어가서 그의 발등상 앞에서 엎드려 예배하리로다	○○상은 발을 놓는 받침대이다. 성경에서 비유와 상징적 표현으로 사용된 예는 복종(시110:1, 눅20:43, 행2;35, 히1:13, 10;13), 경배(시99:5, 시132:7), 땅(사66:1, 행7:49, 마5:35), 언약궤(대상28;2), 시온(애2:1) 등이다.
26	로마서 1장 16절~17절	갈라디아서 3장 10절~11절	잠언 24장 16절	16) 내가 복음을 부끄러워하지 아니하노니 이 복음은 모든 믿는 자에게 구원을 주시는 하나님의 능력이 됨이라 먼저는 유대인에게요 그리고 헬라인에게로다\n\n17) 복음에는 하나님의 의가 나타나서 믿음으로 믿음에 이르게 하나니 기록된 바 오직 의인은 믿음으로 말미암아 살리라 함과 같으니라	10) 무릇 율법 행위에 속한 자들은 저주 아래에 있나니 기록된 바 누구든지 율법 책에 기록된 대로 모든 일을 항상 행하지 아니하는 자는 저주 아래에 있는 자라 하였음이라\n\n11) 또 하나님 앞에서 아무도 율법으로 말미암아 의롭게 되지 못할 것이 분명하니 이는 의인은 믿음으로 살리라 하였음이라	1) 대저 의인은 일곱 번 넘어질지라도 다시 일어나려니와 악인은 재앙으로 말미암아 엎드러지느니라	 ○인은 일반적으로 착한 사람이 아니다. ○인은 하나님과 바른 관계에 있는 믿음(갈3:11)의 사람이다. ○인이 되기 이해서는 회개하고 돌이키며(요3:19), 믿음 안에서 살고(롬10:9~10), 악행을 그치며(사1:16~17), 공의를 구하고(잠21:21, 습2:3, 사55:6), 의를 심는다(호10:12, 갈6:8).
27	에스겔 37장 1절~2절	에스겔 37장 1절~2절	시편 139편 3절	1) 여호와께서 권능으로 내게 임재하시고 그의 영으로 나를 데리고 가서 골짜기 가운데 두셨는데 거기 뼈가 가득하더라\n\n2) 나를 그 뼈 사방으로 지나가게 하시기로 본즉 그 골짜기 지면에 뼈가 심히 많고 아주 말랐더라	1) 여호와께서 권능으로 내게 임재하시고 그의 영으로 나를 데리고 가서 골짜기 가운데 두셨는데 거기 뼈가 가득하더라	3) 나의 모든 길과 내가 눕는 것을 살펴 보셨으므로 나의 모든 행위를 익히 아시오니	○○란 거하신다, 나타나신다, 함께 하신다란 의미이다. 출애굽 당시에 광야에서 하나님은 불기둥과 구름기동으로(출13;22) ○○하셨다.
28	베드로전서 4장 10절~11절	고린도후서 9장 12절	에베소서 4장 12절	10) 각각 은사를 받은 대로 하나님의 여러 가지 은혜를 맡은 선한 청지기 같이 서로 봉사하라\n\n11) 만일 누가 말하려면 하나님의 말씀을 하는 것 같이 하고 누가 봉사하려면 하나님이 공급하시는 힘으로 하는 것 같이 하라 이는 범사에 예수 그리스도로 말미암아 하나님이 영광을 받으시게 하려 함이니 그에게 영광과 권능이 세세에 무궁하도록 있느니라 아멘	12) 이 봉사의 직무가 성도들의 부족한 것을 보충할 뿐 아니라 사람들이 하나님께 드리는 많은 감사로 말미암아 넘쳤느니라	1) 이는 성도를 온전하게 하여 봉사의 일을 하게 하며 그리스도의 몸을 세우려 하심이라	○○란 남을 위하여 헌신적으로 일하는 것이다. ○○의 방법은 1) 여호와를 경외함으로(사2:11), 2) 선한 청지기 같이(빌3:3), 3) 성령으로(벧전4:11), 4) 자신을 산 제물로(롬12:11), 5) 겸손하게(행20:19), 6) 사랑으로(갈5:13), 7) 충성으로(마6:24), 8) 영의 새로운 것으로(롬7:6) 해야 한다.
29	열왕기하 17장 31절~33절	열왕기하 17장 24절	이사야 36장 19절	31) 아와 사람들은 닙하스와 다르닥을 만들었고 스발와임 사람들은 그 자녀를 불살라 그들의 신 아드람멜렉과 아남멜렉에게 드렸으며\n\n32) 그들이 또 여호와를 경외하여 자기 중에서 사람을 산당의 제사장으로 택하여 그 산당들에서 자기를 위하여 제사를 드리게 하니라\n\n33) 이와 같이 그들이 여호와도 경외하고 또한 어디서부터 옮겨왔든지 그 민족의 풍속대로 자기의 신들도 섬겼더라	24) 앗수르 왕이 바벨론과 구다와 아와와 하맛과 스발와임에서 사람을 옮겨다가 이스라엘 자손을 대신하여 사마리아 여러 성읍에 두매 그들이 사마리아를 차지하고 그 여러 성읍에 거주하니라	19) 하맛과 아르밧의 신들이 어디 있느냐 스발와임의 신들이 어디 있느냐 그들이 사마리아를 내 손에서 건졌느냐	○○○○은 지명이다. 앗수르의 한 식민지(왕하17:24)로 앗수르 왕이 이곳 거민들을 사마리아로 이주시켰다(왕하 17:24). 이곳 사람들은 자녀들을 불살라 그들의 신인 아드람멜렉과 아남멜렉에게 드렸고(왕하 17:31), 동시에 여호와도 경외하였다(왕하17:32~34).
30	느헤미야 9장 37절~38절	요한계시록 5장 9절	마태복음 27장 66절	37) 우리의 죄로 말미암아 주께서 우리 위에 세우신 이방 왕들이 이 땅의 많은 소산을 얻고 그들이 우리의 몸과 가축을 임의로 관할하오니 우리의 곤란이 심하오며\n\n38) 우리가 이 모든 일로 말미암아 이제 견고한 언약을 세워 기록하고 우리의 방백들과 레위 사람들과 제사장들이 다 인봉하나이다 하였느니라	9) 그들이 새 노래를 불러 이르되 두루마리를 가지시고 그 인봉을 떼기에 합당하시도다 일찍이 죽임을 당하사 각 족속과 방언과 백성과 나라 가운데에서 사람들을 피로 사서 하나님께 드리시고	66) 그들이 경비병과 함께 가서 돌을 인봉하고 무덤을 굳게 지키니라	○○이란 봉한 물건에 인장을 찍어 함부로 떼지 못하게 하는 것이다. 성경에 쓰인 내용은 편지(왕상21:8), 언약 문서(느9;38), 조서(에8:810), 매매 증서(렘32:12,44), 하나님의 말씀(사8:16, 단12:4), 사자 굴(단6:17), 예수의 무덤(마27:66), 어린 양의 책(계5:1,9), 무저갱(계20:2~3)등이 있다.
31	요한복음 15장 1절~5절	마태복음 7장 15절~16절	창세기 40장 11절	1) 나는 참포도나무요 내 아버지는 농부라\n\n2) 무릇 내게 붙어 있어 열매를 맺지 아니하는 가지는 아버지께서 그것을 제거해 버리시고 무릇 열매를 맺는 가지는 더 열매를 맺게 하려 하여 그것을 깨끗하게 하시느니라\n\n3) 너희는 내가 일러준 말로 이미 깨끗하여졌으니\n\n4) 내 안에 거하라 나도 너희 안에 거하리라 가지가 포도나무에 붙어 있지 아니하면 스스로 열매를 맺을 수 없음 같이 너희도 내 안에 있지 아니하면 그러하리라\n\n5) 나는 포도나무요 너희는 가지라 그가 내 안에, 내가 그 안에 거하면 사람이 열매를 많이 맺나니 나를 떠나서는 너희가 아무 것도 할 수 없음이라	15) 거짓 선지자들을 삼가라 양의 옷을 입고 너희에게 나아오나 속에는 노략질하는 이리라\n\n16) 그들의 열매로 그들을 알지니 가시나무에서 포도를, 또는 엉겅퀴에서 무화과를 따겠느냐	11) 내 손에 바로의 잔이 있기로 내가 포도를 따서 그 즙을 바로의 잔에 짜서 그 잔을 바로의 손에 드렸노라	○○는 술의 재료로 사용되며(민6:3), 가나안 땅의 주요 작물(신6:11)이고, 건○○를 만들어 먹었다(삼상25:18, 30:12, 삼하16:1, 대상12:40). 신약에서는 예수 그리스도를 상징(요15:1~5)하고, 심판 때에는 끝까지 회개하지 않는 불신자(계14:18~20)를 지칭한다.
32	고린도전 13장 1절~7절	마태복음 22장 37절~40절	갈라디아서 5장 22절~23절	1) 내가 사람의 방언과 천사의 말을 할지라도 사랑이 없으면 소리 나는 구리와 울리는 꽹과리가 되고\n\n2) 내가 예언하는 능력이 있어 모든 비밀과 모든 지식을 알고 또 산을 옮길 만한 모든 믿음이 있을지라도 사랑이 없으면 내가 아무 것도 아니요\n\n3) 내가 내게 있는 모든 것으로 구제하고 또 내 몸을 불사르게 내줄지라도 사랑이 없으면 내게 아무 유익이 없느니라\n\n4) 사랑은 오래 참고 사랑은 온유하며 시기하지 아니하며 사랑은 자랑하지 아니하며 교만하지 아니하며\n\n5) 무례히 행하지 아니하며 자기의 유익을 구하지 아니하며 성내지 아니하며 악한 것을 생각하지 아니하며\n\n6) 불의를 기뻐하지 아니하며 진리와 함께 기뻐하고\n\n7) 모든 것을 참으며 모든 것을 믿으며 모든 것을 바라며 모든 것을 견디느니라	37) 예수께서 이르시되 네 마음을 다하고 목숨을 다하고 뜻을 다하여 주 너의 하나님을 사랑하라 하셨으니\n\n38) 이것이 크고 첫째 되는 계명이요\n\n39) 둘째도 그와 같으니 네 이웃을 네 자신 같이 사랑하라 하셨으니\n\n40) 이 두 계명이 온 율법과 선지자의 강령이니라	22) 오직 성령의 열매는 사랑과 희락과 화평과 오래 참음과 자비와 양선과 충성과\n\n23) 온유와 절제니 이같은 것을 금지할 법이 없느니라	○○은 율법의 완성(마22:40이다. ○○의 원천은 하나님 안에(요일4:16) 있고, ○○은 행동의 원리(요14:15, 갈2:19~20, 히13:1~2, 유1:21, 요일2:5, 3;17, 1:8, 요이1:6)이고, 성령의 열매(롬5:3~5, 갈5:22)이다.
33	하박국 1장 1절~2절	하박국 3장 1절~2절	하박국 3장 1절	1) 선지자 하박국이 묵시로 받은 경고라\n\n2) 여호와여 내가 부르짖어도 주께서 듣지 아니하시니 어느 때까지리이까 내가 강포로 말미암아 외쳐도 주께서 구원하지 아니하시나이다	1) 시기오놋에 맞춘 선지자 하박국의 기도라\n\n2) 여호와여 내가 주께 대한 소문을 듣고 놀랐나이다 여호와여 주는 주의 일을 이 수년 내에 부흥하게 하옵소서 이 수년 내에 나타내시옵소서 진노 중에라도 긍휼을 잊지 마옵소서	1) 시기오놋에 맞춘 선지자 하박국의 기도라	하○○은 유다의 선지자로서 유다의 도덕적 부패를 한탄하며 기도하였고, 바벨론의 강포를 하나님께 항의하였으며, 여호와의 묵시를 받고, 하나님을 찬양하였다.
34	역대상 9장 1절~2절	에스라 2장 69절~70절	느헤미야 11장 21절	1) 온 이스라엘이 그 계보대로 계수되어 그들은 이스라엘 왕조실록에 기록되니라 유다가 범죄함으로 말미암아 바벨론으로 사로잡혀 갔더니\n\n2) 그들의 땅 안에 있는 성읍에 처음으로 거주한 이스라엘 사람들은 제사장들과 레위 사람들과 느디님 사람들이라	69) 힘 자라는 대로 공사하는 금고에 들이니 금이 육만 천 다릭이요 은이 오천 마네요 제사장의 옷이 백 벌이었더라\n\n70) 이에 제사장들과 레위 사람들과 백성 몇과 노래하는 자들과 문지기들과 느디님 사람들이 각자의 성읍에 살았고 이스라엘 무리도 각자의 성읍에 살았더라	1) 느디님 사람은 오벨에 거주하니 시하와 기스바가 그들의 책임자가 되었느니라	○○님 사람은 레위인들의 종으로 미디안 사람의 자손이거나 기브온 사람의 자손으로 추정된다. 그들은 두목의 다스림을 받았고(느11:21), 성읍을 할당 받았으며(대상 9:2), 조세를 내지 않아도 되었다(스7:24). 그들은 이스라엘 자손의 언약에 열성적이었다(느10:28~29).
35	요한계시록 21장 20절	출애굽기 39장 10절~12절	출애굽기 28장 19절	1) 그 성의 성곽의 기초석은 각색 보석으로 꾸몄는데 첫째 기초석은 벽옥이요 둘째는 남보석이요 셋째는 옥수요 넷째는 녹보석이요\n\n2) 다섯째는 홍마노요 여섯째는 홍보석이요 일곱째는 황옥이요 여덟째는 녹옥이요 아홉째는 담황옥이요 열째는 비취옥이요 열한째는 청옥이요 열두째는 자수정이라	10) 그것에 네 줄 보석을 물렸으니 곧 홍보석 황옥 녹주옥이 첫 줄이요\n\n11) 둘째 줄은 석류석 남보석 홍마노요\n\n12) 셋째 줄은 호박 백마노 자수정이요	1) 셋째 줄은 호박 백마노 자수정이요	자○○은 대제사장의 흉패에 붙였으며(출28:19, 39:12), 새 예루살렘 성곽의 기초석(계21:20)이다.
